UID	content	so	ti	pl	ps	book
2111	甚，汝二個在此大路裡，糟撻我Ｆ，好好，	NULL	NULL	語苑3：20	陳氏Ｂ	語苑三
2112	即時彼二個囝仔我即與汝抱來，不出三日，汝著成器，	NULL	NULL	語苑3：20-1	陳氏Ｂ	語苑三
2113	給我快活過日。	NULL	NULL	語苑3：21	陳氏Ｂ	語苑三
2114	阿娘，汝何如此刁難人。	NULL	NULL	語苑3：21	雲嬌	語苑三
2115	無無，我得確要來去抱。	NULL	NULL	語苑3：21	陳氏Ｂ	語苑三
2116	阮都不是如此講的。	NULL	NULL	語苑3：21	周文	語苑三
2117	免講，汝此個無體面的，雲嬌啊，汝著趕緊去人客彼，	NULL	NULL	語苑3：21	陳氏Ｂ	語苑三
2118	各項都攏講定著麼。	NULL	NULL	語苑3：21	陳氏Ｂ	語苑三
2119	丈姆仔。	NULL	NULL	語苑3：21	周文	語苑三
2120	周文啊。	NULL	NULL	語苑3：21	雲嬌	語苑三
2121	嗚，疲到....實在要使囝仔較能濫滲使得，總是被人使用的，	NULL	NULL	語苑3：23	囝仔	語苑三
2122	蓋艱苦，又更做到此號生理，一年透天，	NULL	NULL	語苑3：23-4	囝仔	語苑三
2123	不時都被米糠揚到半少死，無一項親像此艱苦，	NULL	NULL	語苑3：24	囝仔	語苑三
2124	又尤虎若無住此，新來彼個周文，做人不止溫純，	NULL	NULL	語苑3：24	囝仔	語苑三
2125	就較快活，Ｌ娘鬼，彼個尤虎，不時都要差使，	NULL	NULL	語苑3：24	囝仔	語苑三
2126	正經在頭家的面前伊就講東講西，來舖排頭家，	NULL	NULL	語苑3：24	囝仔	語苑三
2127	若在腳尻後， 伊就怠惰，Ｅ，彼箍，我蓋嫌，	NULL	NULL	語苑3：24	囝仔	語苑三
2128	若去被別人倩不真好。	NULL	NULL	語苑3：24	囝仔	語苑三
2129	蕃薯啊，我住此顧店，汝入去內面休息咧。	NULL	NULL	語苑3：24	周文	語苑三
2130	好，我今都拋掃好咯，無，且拜托汝一點仔久。	NULL	NULL	語苑3：24	囝仔	語苑三
2131	幸哉有人牽成，今仔日（非今日之意）即有可來此處，	NULL	NULL	語苑3：24-5	周文	語苑三
2132	又頭家比平時所聽的，尚更較識事理的人，實在真幸哉，	NULL	NULL	語苑3：25	周文	語苑三
2133	親像咱這，無甚才情，又更妻子在掛累咱，	NULL	NULL	語苑3：25	周文	語苑三
2134	此擔頭實在真重，今在此，總著認真做頭路，不拘彼妻子，	NULL	NULL	語苑3：25	周文	語苑三
2135	此幫不知按怎樣，打算敢被彼個老歹貓各日在糟撻苦毒，	NULL	NULL	語苑3：25	周文	語苑三
2136	嗚，實在是冤讎真重的母子。	NULL	NULL	語苑3：25	周文	語苑三
2137	幸哉先生汝來，今我彼個家後，都各日較好，厝內的人，	NULL	NULL	語苑3：25	劉福	語苑三
2138	各個即安心，實在此幫，若無請先生汝來，的確能無性命。	NULL	NULL	語苑3：25	劉福	語苑三
2139	豈敢，算亦不是我的氣力，總是初初來看得時，我亦真煩惱	NULL	NULL	語苑3：25	林添貴	語苑三
2140	Ｅ不是如此講，攏總都是先生致蔭的，即有可如此，	NULL	NULL	語苑3：26	劉福	語苑三
2141	起初被別個先生看得時候，一日一日沈重，連少些應效都無	NULL	NULL	語苑3：26	劉福	語苑三
2142	彼時我真煩惱，驚了不知能怎樣，即趕緊通知親成朋友。	NULL	NULL	語苑3：26	劉福	語苑三
2143	今打算無要緊咯，總是此幾日，所食的物，著較細膩咧。	NULL	NULL	語苑3：26	林添貴	語苑三
2144	好好，真多謝多謝，今較順行咧。	NULL	NULL	語苑3：26	劉福	語苑三
2145	周文，汝識彼個先生否。	NULL	NULL	語苑3：26	劉福	語苑三
2146	平時我都不識伊，昨昏聽見尤虎講，講伊真高Ｆ。	NULL	NULL	語苑3：26	周文	語苑三
2147	實在真能，一回我彼個牽手的病，不管被何一個先生看，	NULL	NULL	語苑3：26-7	劉福	語苑三
2148	攏無彩工，我一時亦已經看破，適適有人在講此個先生，	NULL	NULL	語苑3：27	劉福	語苑三
2149	自早去內地學真久，此幫即返來，講醫法真精，	NULL	NULL	語苑3：27	劉福	語苑三
2150	我即想講來去請伊來看，一下請伊來，Ｅ，	NULL	NULL	語苑3：27	劉福	語苑三
2151	在看病人的法度與別個先生全然無相同，要照阮牽手講的，	NULL	NULL	語苑3：27	劉福	語苑三
2152	一下食伊的藥，恰如隨時病捻起來，又就如此，	NULL	NULL	語苑3：27	劉福	語苑三
2153	身軀就漸漸快活，Ｅ，實在真能。	NULL	NULL	語苑3：27	劉福	語苑三
2154	歟如此，彼真幸哉，今敢免煩惱咯。	NULL	NULL	語苑3：27	周文	語苑三
2155	啊，講話講傷多，內面的事情遂沒記得....	NULL	NULL	語苑3：27	劉福	語苑三
2156	尤虎尚未反來是否，敢又更灣去何ＣＤ咯。	NULL	NULL	語苑3：27	劉福	語苑三
2157	周文兄，我返來咯，真費神汝Ｆ。	NULL	NULL	語苑3：27	尤虎	語苑三
2158	沒啊，汝何彼緊，今不真勞煩汝，彼帳怎樣啊，	NULL	NULL	語苑3：28	周文	語苑三
2159	收有清楚無。	NULL	NULL	語苑3：28	周文	語苑三
2160	無啊，猶原亦是難收，收攏沒得起來。	NULL	NULL	語苑3：28	尤虎	語苑三
2161	歟，今不真疲嘮，今我來記帳，德隆甚麼款。	NULL	NULL	語苑3：28	周文	語苑三
2162	先提七十元來。	NULL	NULL	語苑3：28	尤虎	語苑三
2163	尚元盛怎樣。	NULL	NULL	語苑3：28	周文	語苑三
2164	元盛攏總收咯。	NULL	NULL	語苑3：28	尤虎	語苑三
2165	尚建泰咧。	NULL	NULL	語苑3：28	周文	語苑三
2166	建泰攏總一百三十幾元，伊講Ｇ咱預先提一半。	NULL	NULL	語苑3：28	尤虎	語苑三
2167	嗄，敢無攏總給咱。	NULL	NULL	語苑3：28	周文	語苑三
2168	是Ｆ，即給咱一半而已。	NULL	NULL	語苑3：29	尤虎	語苑三
2169	彼就奇怪，豈有無給咱的情理。	NULL	NULL	語苑3：29	周文	語苑三
2170	汝講了真心適，我現現來到Ｌ厝提，伊即提一半給我而已，	NULL	NULL	語苑3：29	尤虎	語苑三
2171	汝講無彼號情理，汝若疑我，無，汝自己去。	NULL	NULL	語苑3：29	尤虎	語苑三
2172	免彼受氣咯，我是新來的，我何有疑汝，是頭纔仔，	NULL	NULL	語苑3：29	周文	語苑三
2173	建泰的頭家，來覓病的時，有講攏總給汝清楚咯，	NULL	NULL	語苑3：29	周文	語苑三
2174	我此候即有更問汝，若是提一半，無，照如此來記。	NULL	NULL	語苑3：29	周文	語苑三
2175	緩且是緩且是，實在無影無提來，我是要試看汝甚麼心肝，	NULL	NULL	語苑3：29	尤虎	語苑三
2176	即如此講。	NULL	NULL	語苑3：29	尤虎	語苑三
2177	汝真可惡，汝試我試甚事情，汝不但此條不著而已，	NULL	NULL	語苑3：29-30	周文	語苑三
2178	昨日許水泉賒彼三包米，此後一下看帳簿，攏總無記得，	NULL	NULL	語苑3：30	周文	語苑三
2179	我亦不是在疑汝，總是食人頭路的人，若各個親像如此，	NULL	NULL	語苑3：30	周文	語苑三
2180	做糊塗事，來騙頭家的錢，頭家不真訖虧用錢倩辛勞，	NULL	NULL	語苑3：30	周文	語苑三
2181	更來被辛勞偷穿偷挖，恰若飼鳥鼠咬破布袋，較加亦倒店，	NULL	NULL	語苑3：30	周文	語苑三
2182	咱大家一世人來被人使用，亦是沒得出頭天，	NULL	NULL	語苑3：30	周文	語苑三
2183	後日盼望看能得使用別人沒彼時設使咱倩的辛勞，	NULL	NULL	語苑3：30	周文	語苑三
2184	若有做糊塗的事，按怎樣就是與伊Ｎ死，	NULL	NULL	語苑3：30	周文	語苑三
2185	咱心肝抑尚不甘愿，抑不是。	NULL	NULL	語苑3：30	周文	語苑三
2186	著著，實在我有做錯，後回我的確無做此號事，	NULL	NULL	語苑3：30	尤虎	語苑三
2187	望汝手較夯高咧，不可與頭家講。	NULL	NULL	語苑3：30	尤虎	語苑三
2188	我的確無與頭家講，汝免煩惱，總是我是新來的，	NULL	NULL	語苑3：30-31	周文	語苑三
2189	有較插嘴過頭，今汝要聽我講，我真歡喜，實在是，	NULL	NULL	語苑3：31	周文	語苑三
2190	咱將來身上的事情嗎。	NULL	NULL	語苑3：31	周文	語苑三
2191	周文，有緊急的事情，較費神咧，汝此張批，提去給錦成。	NULL	NULL	語苑3：31	劉福	語苑三
2192	好好，我來去。	NULL	NULL	語苑3：31	周文	語苑三
2193	尤虎，汝在此不止久，真認真與我做工課，	NULL	NULL	語苑3：31	劉福	語苑三
2194	此候有少些的事情，卻是有較迫促，就今仔日起，	NULL	NULL	語苑3：31	劉福	語苑三
2195	汝免住此。	NULL	NULL	語苑3：31	劉福	語苑三
2196	甚，到底是甚麼因端。	NULL	NULL	語苑3：31	尤虎	語苑三
2197	自然就是有因端在得，總是勿講較好。	NULL	NULL	語苑3：31	劉福	語苑三
2198	我都全然不知，有甚麼緣故。	NULL	NULL	語苑3：32	尤虎	語苑三
2199	汝亦使佯惷，被我講出來較好聽是否，	NULL	NULL	語苑3：32	劉福	語苑三
2200	被人說多謝講汝盡忠做頭路，汝尚夯Ｊ不知可轉肩，	NULL	NULL	語苑3：32	劉福	語苑三
2201	我從早就知汝此個是歹物，定定在張持汝，看汝頭纔仔，	NULL	NULL	語苑3：32	劉福	語苑三
2202	對周文求甚麼事，彼條因端講來閣按怎樣呢。	NULL	NULL	語苑3：32	劉福	語苑三
2203	既然汝有聽見，汝都總知咯，今亦無法度，實在我有做錯。	NULL	NULL	語苑3：32	尤虎	語苑三
2204	汝若聽能曉得，汝隨時與我出去。	NULL	NULL	語苑3：32	劉福	語苑三
2205	我在汝此，被汝牽成真久，今做此號錯事，對汝真沒得過，	NULL	NULL	語苑3：32	尤虎	語苑三
2206	就此候要與汝相辭，今我要與頭家娘說勞力咧。	NULL	NULL	語苑3：32	尤虎	語苑三
2207	不免如此。	NULL	NULL	語苑3：32	劉福	語苑三
2208	今汝請Ｆ。	NULL	NULL	語苑3：33	尤虎	語苑三
2209	使Ｌ老母，衰到脫頭毛，彼箍周文，新新即來的，	NULL	NULL	語苑3：33	尤虎	語苑三
2210	伊亦假策猴，要教示我，害乃父頭路遂脫去，彼辦查脯子，	NULL	NULL	語苑3：33	尤虎	語苑三
2211	將Ｌ妻Ｇ去做藝姐，尚且想要教示人，蓋不知可羞恥，	NULL	NULL	語苑3：33	尤虎	語苑三
2212	若要講情理，又沒與伊計較得，啊，有影有影，有咯有咯，	NULL	NULL	語苑3：33	尤虎	語苑三
2213	汝即與乃父看覓咧。	NULL	NULL	語苑3：33	尤虎	語苑三
2214	阿媽，腹肚飢到，阮要食甚。	NULL	NULL	語苑3：35	罔市	語苑三
2215	甚，腹肚飢咯，在此路裡敢如此講，此個查某鬼仔....	NULL	NULL	語苑3：35	陳氏Ｂ	語苑三
2216	更行一點仔久，就有點心店，若來去彼，即買給汝食，	NULL	NULL	語苑3：35	NULL	語苑三
2217	較緊行咧....不可咬指頭仔，歹看。	NULL	NULL	語苑3：35	NULL	語苑三
2218	入來坐Ｆ，請坐請坐，汝要食甚貨。	NULL	NULL	語苑3：35	有土	語苑三
2219	米粉創一碗給此個查某鬼仔食。	NULL	NULL	語苑3：35	陳氏Ｂ	語苑三
2220	好好，我創，又汝要食甚。	NULL	NULL	語苑3：35	有土	語苑三
2221	米粉一碗幾錢。	NULL	NULL	語苑3：35	陳氏Ｂ	語苑三
2222	一碗二錢。	NULL	NULL	語苑3：35	有土	語苑三
2223	二錢....彼呢貴食亦能落得去，一碗著好，湯著創較多咧。	NULL	NULL	語苑3：35-6	陳氏Ｂ	語苑三
2224	好好，汝此個真凍霜。	NULL	NULL	語苑3：36	有土	語苑三
2225	講甚。	NULL	NULL	語苑3：36	陳氏Ｂ	語苑三
2226	汝此獃，此碗攏給伊食，擋那能住Ｆ，給伊食彼多，	NULL	NULL	語苑3：36	陳氏Ｂ	語苑三
2227	腹肚若痛，要按怎，較停此湯給伊食，並傷多....罔市啊，	NULL	NULL	語苑3：36	陳氏Ｂ	語苑三
2228	汝且等咧，我食剩的給汝食。	NULL	NULL	語苑3：36	陳氏Ｂ	語苑三
2229	ＨＩ仔，汝真歹款，人在食物，汝亦咬指頭仔，在看人食。	NULL	NULL	語苑3：36	陳氏Ｂ	語苑三
2230	啊，痛到。	NULL	NULL	語苑3：37	罔市	語苑三
2231	死查某鬼仔，汝泣要死是否，泣到嫌死人，	NULL	NULL	語苑3：37	陳氏Ｂ	語苑三
2232	如此食那能落去....今給汝食。	NULL	NULL	語苑3：37	NULL	語苑三
2233	阿媽，攏是湯了了。	NULL	NULL	語苑3：37	罔市	語苑三
2234	嫌湯傷好是否，汝不可如此蘇，緊食食給伊了。	NULL	NULL	語苑3：37	陳氏Ｂ	語苑三
2235	啊，今著慘咯，此個死鬼仔，遂放尿，污穢鬼污穢鬼。	NULL	NULL	語苑3：37	陳氏Ｂ	語苑三
2236	姆阿，此如幼的囝仔，沒曉得半項，汝怎樣苦毒伊。	NULL	NULL	語苑3：38	周文	語苑三
2237	阿爸。	NULL	NULL	語苑3：38	罔市	語苑三
2238	嗚，周文是否....甚，汝講我苦毒伊，何時苦毒伊。	NULL	NULL	語苑3：38	陳氏Ｂ	語苑三
2239	我此候對此經過，聽見囝仔在泣的聲，想了真奇怪，	NULL	NULL	語苑3：38	周文	語苑三
2240	一下停腳住彼看，我都攏知了了咯，豈干乾罔市而已，	NULL	NULL	語苑3：38	周文	語苑三
2241	連幼嬰仔，汝亦與伊濫滲打，汝實在心肝真雄，	NULL	NULL	語苑3：38	周文	語苑三
2242	囝仔的頭殼，是第一要緊，若打著不適好，汝要按怎樣。	NULL	NULL	語苑3：38	周文	語苑三
2243	甚，汝真賢排情理，囝仔較歹，汝不抬起來講，	NULL	NULL	語苑3：39	陳氏Ｂ	語苑三
2244	顛倒嫌我不著，若到如此，都沒使得教示囝仔咯，	NULL	NULL	語苑3：39	陳氏Ｂ	語苑三
2245	為著要教示囝仔，少些打伊的頭殼，豈有甚麼事是否。	NULL	NULL	語苑3：39	陳氏Ｂ	語苑三
2246	若要與伊教示，就是免打頭殼，別位亦有可打，	NULL	NULL	語苑3：39	周文	語苑三
2247	親像彼號食乳囝仔，要按怎能教示得。	NULL	NULL	語苑3：39	周文	語苑三
2248	啍如此Ｆ....如此我真不著....今我著與汝會不是，	NULL	NULL	語苑3：39	陳氏Ｂ	語苑三
2249	今汝較量情咧，總是汝此金子，就今仔日起，	NULL	NULL	語苑3：39	陳氏Ｂ	語苑三
2250	我不敢與汝看顧，我平時要用的零碎錢，汝亦無甚給我，	NULL	NULL	語苑3：39	陳氏Ｂ	語苑三
2251	一下與汝教示囝仔，被汝嫌東嫌西，此號頭路，	NULL	NULL	語苑3：39	陳氏Ｂ	語苑三
2252	實在真沒行得，今，此二個囝仔鬼，與我抱去。	NULL	NULL	語苑3：39	陳氏Ｂ	語苑三
2253	如此沒用得，我此候頭家有事情，要去別位....	NULL	NULL	語苑3：40	周文	語苑三
2254	我頭纔仔講如此，若不中汝聽，我的確與汝會不是，	NULL	NULL	語苑3：40	周文	語苑三
2255	望汝照從前，與我照顧咧，此候汝若強強Ｇ我著抱返去，	NULL	NULL	語苑3：40	周文	語苑三
2256	我實在真為難。	NULL	NULL	語苑3：40	周文	語苑三
2257	沒用得沒用得，汝此金枝玉葉的子，連少些教示都沒使得，	NULL	NULL	語苑3：40	陳氏Ｂ	語苑三
2258	我今無思懷咯，我那有性命，可等到汝此號不掌志，	NULL	NULL	語苑3：40	陳氏Ｂ	語苑三
2259	日後出頭天，今仔日真適好，此囝仔若還汝，	NULL	NULL	語苑3：40	陳氏Ｂ	語苑三
2260	我亦可來去阮查某子彼，與伊快活一世人，啊，真好，	NULL	NULL	語苑3：40	陳氏Ｂ	語苑三
2261	恰若脫一面重Ｏ咧。	NULL	NULL	語苑3：40	陳氏Ｂ	語苑三
2262	姆仔，我與汝會不著，我今不著未是，汝較量情咧，	NULL	NULL	語苑3：40-1	周文	語苑三
2263	今仔日更給我Ａ去，現時我的境遇，汝都所知，	NULL	NULL	語苑3：41	周文	語苑三
2264	我頭纔仔在路裡，聽見人在講，此次打生蕃，	NULL	NULL	語苑3：41	周文	語苑三
2265	講要招壯丁去，若果然如此，我是壯丁，	NULL	NULL	語苑3：41	周文	語苑三
2266	打算無去敢沒用得，我想來想去，想了攏無法度，	NULL	NULL	語苑3：41	周文	語苑三
2267	總望汝較寬量，聽我講咧，汝若更較怎樣，亦講沒用得，	NULL	NULL	語苑3：41	周文	語苑三
2268	汝且寬限我幾日仔，彼時我即來抱，此幾日內，	NULL	NULL	語苑3：41	周文	語苑三
2269	汝較相帶著咧。	NULL	NULL	語苑3：41	周文	語苑三
2270	嚄，汝起頭都展到彼大空，今遂縮去咯，	NULL	NULL	語苑3：41	陳氏Ｂ	語苑三
2271	親像汝此辨無定見的查脯仔，我想了都嫌Ｆ，	NULL	NULL	語苑3：41	陳氏Ｂ	語苑三
2272	講到打生蕃此條，更較免講，汝若去打生蕃，	NULL	NULL	語苑3：41	陳氏Ｂ	語苑三
2273	被蕃仔Ｎ頭去，亦是汝的事情，總是創此囝仔，	NULL	NULL	語苑3：41-2	陳氏Ｂ	語苑三
2274	來與我纏纏絆絆，我的性命，的確能被伊收拾去，	NULL	NULL	語苑3：42	陳氏Ｂ	語苑三
2275	更無若久，雲嬌彼條，要創給伊好勢，若如此，	NULL	NULL	語苑3：42	陳氏Ｂ	語苑三
2276	我快活恰若仙咧，我那彼戇，為著汝，來受苦六痛，	NULL	NULL	語苑3：42	陳氏Ｂ	語苑三
2277	汝勿泣窮泣苦，趕緊抱抱去。	NULL	NULL	語苑3：42	陳氏Ｂ	語苑三
2278	與汝求到此款，汝尚不聽，今亦無法度咯，汝實在真狡怪。	NULL	NULL	語苑3：42	周文	語苑三
2279	狡怪不狡怪，我攏不知汝了了，此擔重擔，放能得脫去，	NULL	NULL	語苑3：42	陳氏Ｂ	語苑三
2280	蓋好，今更住此亦無路用，來去來去。	NULL	NULL	語苑3：42	陳氏Ｂ	語苑三
2281	姆仔，細膩Ｆ。	NULL	NULL	語苑3：42	周文	語苑三
2282	無汝的事，免汝煩惱，噯喲，險險跌死。	NULL	NULL	語苑3：43	陳氏Ｂ	語苑三
2283	Ｌ娘鬼，彼個老貍，食了做伊走去。	NULL	NULL	語苑3：43	有土	語苑三
2284	此個甚麼兄，錢我即給汝，汝且等咧。	NULL	NULL	語苑3：43	周文	語苑三
2285	無咯，那有對汝提的情理。	NULL	NULL	語苑3：43	有土	語苑三
2286	不是如此講，伊是我的序大人，我應該著給汝。	NULL	NULL	語苑3：43	周文	語苑三
2287	Ｅ，汝實在真可取，我自頭纔仔，聽恁二個在講，	NULL	NULL	語苑3：43	有土	語苑三
2288	詳細卻是不知，總是彼個老嫖，實在真可惡，	NULL	NULL	語苑3：43	有土	語苑三
2289	雖然無我的事，我看了亦代汝沒做得，實在彼號老嫖，	NULL	NULL	語苑3：43	有土	語苑三
2290	無躂一下給伊倒落去，真不甘愿，汝又較細聲說，	NULL	NULL	語苑3：43-4	有土	語苑三
2291	與伊在講，有尊伊是序大人汝實在性情真好，我真拜服汝。	NULL	NULL	語苑3：44	有土	語苑三
2292	豈敢，講來講去攏是我較不著....啊罔市幾日仔無看見汝，	NULL	NULL	語苑3：44	周文	語苑三
2293	汝瘦到如此，真無捨世....今與阿爸做陣，汝免煩惱，	NULL	NULL	語苑3：44	周文	語苑三
2294	汝腹肚能饑沒....賣米粉的，米粉創一個來。	NULL	NULL	語苑3：44	周文	語苑三
2295	好好，我創。	NULL	NULL	語苑3：44	有土	語苑三
2296	查某嬰仔，食米粉Ｆ。	NULL	NULL	語苑3：44	有土	語苑三
2297	阿爸，可攏與伊捧否。	NULL	NULL	語苑3：44	罔市	語苑三
2298	可亦不可，徐徐仔食....賣米粉的，攏總著若多錢。	NULL	NULL	語苑3：44	周文	語苑三
2299	免啊，免提錢。	NULL	NULL	語苑3：45	有土	語苑三
2300	食汝的米粉，無提錢何能用得。	NULL	NULL	語苑3：45	周文	語苑三
2301	是嘮，總是在此處，無一個不識我此個有土，	NULL	NULL	語苑3：45	有土	語苑三
2302	我若看人艱苦的事情，我此個性癖，不知怎樣，	NULL	NULL	語苑3：45	有土	語苑三
2303	各回無與伊鬥相助，攏沒用得，咱此號不黨人，	NULL	NULL	語苑3：45	有土	語苑三
2304	卻亦無氣力，做沒得到，總是頭纔仔，	NULL	NULL	語苑3：45	有土	語苑三
2305	聽見恁二個母子在講，恁二個的事情，內中看見不止紛，	NULL	NULL	語苑3：45	有土	語苑三
2306	又更汝近日講著去打生蕃，此條因端，從頭起理，	NULL	NULL	語苑3：45	有土	語苑三
2307	汝若講我聽，我所做能得到，我的確與汝相鬥助。	NULL	NULL	語苑3：45	有土	語苑三
2308	真勞力，汝與我算是初相逢的，汝看我此條事情，	NULL	NULL	語苑3：45	周文	語苑三
2309	亦代我掛意到如此，實在真感謝，	NULL	NULL	語苑3：45-6	周文	語苑三
2310	今仔日更較講亦是我自己不中用，即能如此艱苦....	NULL	NULL	語苑3：46	周文	語苑三
2311	實在我人汝說，我是本成去被Ｌ招的，我與阮牽手雲嬌，	NULL	NULL	語苑3：46	周文	語苑三
2312	已經生此二個囝仔，阮丈姆此個人，一個性情真歹，	NULL	NULL	語苑3：46	周文	語苑三
2313	一萬項的所費，都比別人較重，實在我的氣力，	NULL	NULL	語苑3：46	周文	語苑三
2314	擔領伊無法得，伊就將阮牽手，強強Ｇ伊做藝姐，	NULL	NULL	語苑3：46	周文	語苑三
2315	將我逐出來外面，伊自己即來夯團扇，各日奢華過日，	NULL	NULL	語苑3：46	周文	語苑三
2316	算來我與伊是丈姆子婿，實在亦無法度，	NULL	NULL	語苑3：46	周文	語苑三
2317	我即與阮牽手參商，將此二個子，寄別人飼，	NULL	NULL	語苑3：46	周文	語苑三
2318	我可來去做甚麼頭路，到路尾為著少些緣故，遂寄阮丈姆，	NULL	NULL	語苑3：46	周文	語苑三
2319	彼時我即去被別人倩，今仔日頭家有事情，適適來到此，	NULL	NULL	語苑3：46	周文	語苑三
2320	遇著如此，實在家內事，羞恥到不好講....	NULL	NULL	語苑3：46-7	周文	語苑三
2321	總是我一身就是較艱苦咧，亦能吞忍得....第一煩惱的事情，	NULL	NULL	語苑3：47	周文	語苑三
2322	就是打生蕃此條，此二個囝仔，強強Ｇ我抱返來，	NULL	NULL	語苑3：47	周文	語苑三
2323	設使今仔日抑是明仔早，官人若要召我去，彼時看要怎樣，	NULL	NULL	語苑3：47	周文	語苑三
2324	總是較勞煩咧，若有人要被寄飼，汝即與我講。	NULL	NULL	語苑3：47	周文	語苑三
2325	好好，我隨時來去問，問若是有，我的確與汝鬥發落....	NULL	NULL	語苑3：47	有土	語苑三
2326	此條我既然聽汝講咯，後次亦愛要與汝參商，汝住在何位，	NULL	NULL	語苑3：47	有土	語苑三
2327	汝與我講。	NULL	NULL	語苑3：47	有土	語苑三
2328	真多謝，我是住在舊街，較不成所在，總是拜托汝未是....	NULL	NULL	語苑3：47	周文	語苑三
2329	今不攪搔汝真久咯....罔市啊，來去嗚。	NULL	NULL	語苑3：47	周文	語苑三
2330	周文啊，報答汝頭纔仔彼條咯。	NULL	NULL	語苑3：48	尤虎	語苑三
2331	周文兄，緩緩仔行。	NULL	NULL	語苑3：48	有土	語苑三
2332	好好真多謝。	NULL	NULL	語苑3：48	周文	語苑三
2333	對面就是鶯春樓，當此陽春的時，比呢鬧熱，實在真盛....	NULL	NULL	語苑3：49-50	林添貴	語苑三
2334	今春已經到咯，今仔日我雖是有可富貴過日，	NULL	NULL	語苑3：50	林添貴	語苑三
2335	嗚（嘆息之狀），書裡在講，樹欲靜而風不息，	NULL	NULL	語苑3：50	林添貴	語苑三
2336	子欲養而親不在，想要有孝，父母已經無咯，我細漢的時，	NULL	NULL	語苑3：50	林添貴	語苑三
2337	聽見序大人講，有一個小妹，此候全然不知去向，	NULL	NULL	語苑3：50	林添貴	語苑三
2338	無處可尋，自己一身雖然有可快活，總是此條事情，	NULL	NULL	語苑3：50	林添貴	語苑三
2339	不時都騷煩扒腹，看著別人的兄弟姊妹，彼呢和好，	NULL	NULL	語苑3：50	林添貴	語苑三
2340	就想起此條，雖然春天好景，不時定定掛念在心，嗚，	NULL	NULL	語苑3：50	林添貴	語苑三
2341	實在真煩惱....今不想咯不想咯，更較想亦無法度，	NULL	NULL	語苑3：50	林添貴	語苑三
2342	干乾心肝真艱苦，實在真戇，如此著如此著。	NULL	NULL	語苑3：50	林添貴	語苑三
2343	先生，汝要去何位。	NULL	NULL	語苑3：51	劉福	語苑三
2344	劉福兄，近來敢不止無閑Ｆ，我出來行耍想要來去尋朋友，	NULL	NULL	語苑3：51	林添貴	語苑三
2345	尚汝要去何位....。	NULL	NULL	語苑3：51	林添貴	語苑三
2346	猶原真無閑，此候有生理的事情，要來去此處仔....有影，	NULL	NULL	語苑3：51	劉福	語苑三
2347	頂日我的查某人，破病的時，受汝真照蔭，	NULL	NULL	語苑3：51	劉福	語苑三
2348	應該著趕緊與汝說謝，破病一下好，為著此事彼事，	NULL	NULL	語苑3：51	劉福	語苑三
2349	延緩到此候，對汝真不住。	NULL	NULL	語苑3：51	劉福	語苑三
2350	豈敢....近日若有閑，即來ＣＤ。	NULL	NULL	語苑3：51	林添貴	語苑三
2351	多謝，此二日內，我的確要來去與汝說勞力，	NULL	NULL	語苑3：51	劉福	語苑三
2352	先生汝若有閑，即來奉茶咧....。	NULL	NULL	語苑3：51	劉福	語苑三
2353	好好，近日即來去拜候汝....今較失禮。	NULL	NULL	語苑3：51	林添貴	語苑三
2354	汝請汝請。	NULL	NULL	語苑3：51	劉福	語苑三
2355	姊夫....此幫真久無去汝彼，真不住，厝裡大家彼人，	NULL	NULL	語苑3：52	裴源	語苑三
2356	敢平安Ｆ。	NULL	NULL	語苑3：52	裴源	語苑三
2357	托福，不止平安，尚汝敢不止勇健Ｆ....今仔日汝要何去。	NULL	NULL	語苑3：52	劉福	語苑三
2358	無，卻無甚麼事情....。	NULL	NULL	語苑3：52	裴源	語苑三
2359	汝不可傷風騷嗚....此幫我聽人講，汝實在真不著，	NULL	NULL	語苑3：52	劉福	語苑三
2360	汝本成不管大事小事，各次都來與我參商，	NULL	NULL	語苑3：52	劉福	語苑三
2361	恁姊夫雖然較無路用，各次都代汝打算斟酌，	NULL	NULL	語苑3：52	劉福	語苑三
2362	汝近來遂攏無行腳到，我想了真奇怪，就與汝探聽覷咧，	NULL	NULL	語苑3：52	劉福	語苑三
2363	若要照人所講，汝田心仔庄彼二甲的田，已經賣給別人咯，	NULL	NULL	語苑3：52-3	劉福	語苑三
2364	若到如此，我放恬恬亦是沒做得，想一次的確要開破給汝聽，	NULL	NULL	語苑3：53	劉福	語苑三
2365	因為生理的事情，無一時閑，尚無若久，恁大姊遂破病，	NULL	NULL	語苑3：53	劉福	語苑三
2366	真歹字運，彼個病又是真歹病，若無十二分照顧，	NULL	NULL	語苑3：53	劉福	語苑三
2367	一條性命就收拾去，我彼當時，趕緊即通知汝，	NULL	NULL	語苑3：53	劉福	語苑三
2368	汝不知甚款，恁大姊破病彼臨急，攏無來看....有影，	NULL	NULL	語苑3：53	劉福	語苑三
2369	我有聽人講，汝所想的所在，就是此間Ｆ「指鶯春樓」....	NULL	NULL	語苑3：53	劉福	語苑三
2370	汝著少些想咧，家伙更較多，若無準節，濫滲花費，	NULL	NULL	語苑3：53	劉福	語苑三
2371	要了是一點仔久，彼時人的心肝，實在沒料得，	NULL	NULL	語苑3：53	劉福	語苑三
